ImageId,Label
14128,8
14129,8
14130,6
14131,7
14132,8
14133,0
14134,1
14135,7
14136,7
14137,7
14138,3
14139,3
14140,8
14141,4
14142,4
14143,0
14144,6
14145,3
14146,0
14147,3
14148,7
14149,0
14150,7
14151,4
14152,8
14153,3
14154,4
14155,4
14156,1
14157,7
14158,7
14159,1
14160,1
14161,1
14162,6
14163,0
14164,7
14165,3
14166,0
14167,1
14168,0
14169,8
14170,7
14171,1
14172,7
14173,8
14174,7
14175,1
14176,6
14177,1
14178,6
14179,4
14180,6
14181,3
14182,7
14183,8
14184,1
14185,4
14186,0
14187,6
14188,7
14189,7
14190,3
14191,3
14192,1
14193,0
14194,7
14195,0
14196,8
14197,1
14198,7
14199,7
14200,3
14201,1
14202,3
14203,7
14204,8
14205,4
14206,7
14207,7
14208,0
14209,1
14210,3
14211,8
14212,8
14213,1
14214,6
14215,4
14216,7
14217,0
14218,1
14219,7
14220,3
14221,1
14222,4
14223,6
14224,1
14225,3
14226,7
14227,7
14228,3
14229,7
14230,6
14231,7
14232,0
14233,0
14234,1
14235,6
14236,7
14237,3
14238,3
14239,6
14240,1
14241,1
14242,6
14243,7
14244,3
14245,1
14246,8
14247,7
14248,3
14249,1
14250,6
14251,3
14252,1
14253,1
14254,0
14255,3
14256,3
14257,3
14258,7
14259,3
14260,3
14261,8
14262,3
14263,1
14264,6
14265,3
14266,8
14267,4
14268,3
14269,0
14270,4
14271,1
14272,0
14273,1
14274,3
14275,1
14276,8
14277,6
14278,3
14279,1
14280,1
14281,0
14282,3
14283,3
14284,6
14285,4
14286,3
14287,1
14288,1
14289,1
14290,1
14291,6
14292,7
14293,3
14294,1
14295,6
14296,7
14297,7
14298,1
14299,8
14300,6
14301,7
14302,6
14303,7
14304,7
14305,6
14306,8
14307,1
14308,8
14309,0
14310,4
14311,0
14312,7
14313,3
14314,0
14315,7
14316,4
14317,1
14318,7
14319,4
14320,6
14321,1
14322,6
14323,0
14324,3
14325,7
14326,7
14327,6
14328,3
14329,3
14330,4
14331,1
14332,1
14333,7
14334,4
14335,1
14336,0
14337,0
14338,6
14339,0
14340,6
14341,3
14342,7
14343,7
14344,1
14345,6
14346,3
14347,1
14348,8
14349,6
14350,3
14351,8
14352,8
14353,7
14354,1
14355,8
14356,3
14357,6
14358,6
14359,7
14360,1
14361,3
14362,8
14363,6
14364,1
14365,3
14366,3
14367,6
14368,4
14369,3
14370,7
14371,7
14372,0
14373,0
14374,1
14375,0
14376,7
14377,8
14378,6
14379,1
14380,7
14381,7
14382,7
14383,1
14384,6
14385,0
14386,3
14387,3
14388,7
14389,4
14390,7
14391,8
14392,6
14393,7
14394,7
14395,3
14396,0
14397,6
14398,1
14399,8
14400,7
14401,1
14402,6
14403,7
14404,4
14405,7
14406,7
14407,1
14408,3
14409,7
14410,7
14411,1
14412,8
14413,6
14414,3
14415,6
14416,3
14417,8
14418,7
14419,8
14420,6
14421,1
14422,6
14423,6
14424,8
14425,1
14426,8
14427,6
14428,7
14429,4
14430,1
14431,1
14432,3
14433,7
14434,0
14435,7
14436,1
14437,1
14438,0
14439,1
14440,8
14441,1
14442,3
14443,7
14444,0
14445,3
14446,8
14447,3
14448,4
14449,0
14450,7
14451,8
14452,4
14453,7
14454,1
14455,4
14456,1
14457,0
14458,3
14459,7
14460,7
14461,6
14462,3
14463,0
14464,6
14465,4
14466,7
14467,4
14468,1
14469,1
14470,1
14471,7
14472,3
14473,1
14474,6
14475,0
14476,4
14477,1
14478,3
14479,8
14480,6
14481,7
14482,1
14483,7
14484,1
14485,1
14486,3
14487,7
14488,0
14489,0
14490,7
14491,3
14492,8
14493,3
14494,6
14495,0
14496,7
14497,7
14498,4
14499,0
14500,3
14501,6
14502,4
14503,1
14504,6
14505,0
14506,6
14507,7
14508,7
14509,1
14510,6
14511,3
14512,7
14513,1
14514,0
14515,7
14516,8
14517,6
14518,1
14519,1
14520,6
14521,7
14522,1
14523,7
14524,3
14525,0
14526,0
14527,8
14528,1
14529,7
14530,3
14531,6
14532,3
14533,1
14534,6
14535,7
14536,4
14537,6
14538,4
14539,3
14540,8
14541,0
14542,7
14543,8
14544,3
14545,4
14546,3
14547,0
14548,4
14549,0
14550,3
14551,0
14552,3
14553,4
14554,3
14555,1
14556,8
14557,4
14558,7
14559,7
14560,6
14561,7
14562,3
14563,1
14564,3
14565,7
14566,6
14567,3
14568,7
14569,8
14570,0
14571,1
14572,0
14573,7
14574,7
14575,1
14576,6
14577,0
14578,3
14579,1
14580,6
14581,3
14582,3
14583,1
14584,4
14585,7
14586,4
14587,3
14588,8
14589,4
14590,3
14591,7
14592,7
14593,1
14594,7
14595,4
14596,8
14597,6
14598,7
14599,0
14600,0
14601,3
14602,7
14603,8
14604,3
14605,1
14606,6
14607,7
14608,0
14609,6
14610,0
14611,1
14612,7
14613,6
14614,4
14615,0
14616,8
14617,8
14618,7
14619,4
14620,0
14621,7
14622,7
14623,3
14624,8
14625,0
14626,6
14627,4
14628,8
14629,7
14630,7
14631,1
14632,4
14633,1
14634,1
14635,7
14636,6
14637,6
14638,7
14639,6
14640,8
14641,3
14642,8
14643,0
14644,6
14645,0
14646,1
14647,4
14648,0
14649,3
14650,7
14651,7
14652,7
14653,7
14654,7
14655,0
14656,3
14657,8
14658,7
14659,8
14660,0
14661,1
14662,4
14663,6
14664,7
14665,7
14666,7
14667,1
14668,1
14669,7
14670,6
14671,4
14672,3
14673,6
14674,1
14675,4
14676,7
14677,7
14678,0
14679,3
14680,8
14681,6
14682,8
14683,1
14684,7
14685,1
14686,7
14687,3
14688,0
14689,1
14690,7
14691,4
14692,1
14693,0
14694,1
14695,8
14696,1
14697,0
14698,7
14699,7
14700,3
14701,6
14702,6
14703,7
14704,6
14705,1
14706,3
14707,4
14708,1
14709,4
14710,3
14711,1
14712,7
14713,3
14714,7
14715,1
14716,1
14717,7
14718,7
14719,7
14720,7
14721,3
14722,7
14723,1
14724,6
14725,0
14726,1
14727,6
14728,6
14729,0
14730,3
14731,0
14732,6
14733,8
14734,7
14735,6
14736,0
14737,3
14738,7
14739,7
14740,8
14741,7
14742,6
14743,6
14744,0
14745,3
14746,3
14747,6
14748,3
14749,3
14750,6
14751,1
14752,8
14753,1
14754,3
14755,3
14756,7
14757,6
14758,8
14759,8
14760,8
14761,0
14762,4
14763,6
14764,7
14765,4
14766,1
14767,6
14768,1
14769,7
14770,7
14771,8
14772,1
14773,6
14774,3
14775,7
14776,1
14777,1
14778,6
14779,1
14780,3
14781,7
14782,4
14783,3
14784,1
14785,3
14786,4
14787,0
14788,7
14789,4
14790,1
14791,3
14792,3
14793,1
14794,8
14795,6
14796,0
14797,1
14798,3
14799,4
14800,3
14801,4
14802,3
14803,0
14804,4
14805,1
14806,3
14807,7
14808,3
14809,7
14810,3
14811,3
14812,0
14813,3
14814,7
14815,6
14816,8
14817,3
14818,7
14819,7
14820,0
14821,7
14822,7
14823,8
14824,7
14825,1
14826,8
14827,7
14828,1
14829,7
14830,7
14831,3
14832,3
14833,1
14834,3
14835,7
14836,3
14837,0
14838,1
14839,7
14840,3
14841,1
14842,0
14843,1
14844,3
14845,6
14846,1
14847,1
14848,7
14849,0
14850,0
14851,7
14852,4
14853,7
14854,7
14855,1
14856,7
14857,0
14858,1
14859,4
14860,4
14861,8
14862,3
14863,0
14864,7
14865,0
14866,4
14867,1
14868,7
14869,0
14870,1
14871,3
14872,7
14873,3
14874,3
14875,6
14876,3
14877,6
14878,7
14879,1
14880,6
14881,1
14882,3
14883,1
14884,7
14885,1
14886,7
14887,3
14888,8
14889,7
14890,7
14891,6
14892,3
14893,3
14894,7
14895,7
14896,0
14897,3
14898,7
14899,3
14900,7
14901,1
14902,8
14903,1
14904,7
14905,3
14906,3
14907,7
14908,7
14909,0
14910,6
14911,3
14912,7
14913,7
14914,7
14915,6
14916,7
14917,3
14918,3
14919,3
14920,4
14921,4
14922,7
14923,7
14924,1
14925,3
14926,1
14927,0
14928,3
14929,7
14930,7
14931,1
14932,6
14933,3
14934,6
14935,4
14936,3
14937,3
14938,3
14939,3
14940,7
14941,4
14942,4
14943,3
14944,1
14945,6
14946,6
14947,0
14948,7
14949,7
14950,1
14951,7
14952,3
14953,1
14954,7
14955,4
14956,6
14957,1
14958,8
14959,8
14960,4
14961,0
14962,6
14963,8
14964,3
14965,8
14966,8
14967,8
14968,1
14969,4
14970,7
14971,1
14972,4
14973,1
14974,6
14975,0
14976,4
14977,4
14978,6
14979,4
14980,3
14981,8
14982,7
14983,0
14984,3
14985,3
14986,1
14987,3
14988,1
14989,8
14990,3
14991,8
14992,1
14993,0
14994,8
14995,7
14996,4
14997,7
14998,0
14999,4
15000,8
15001,0
15002,3
15003,4
15004,8
15005,4
15006,3
15007,8
15008,7
15009,6
15010,8
15011,7
15012,7
15013,0
15014,8
15015,7
15016,8
15017,3
15018,1
15019,7
15020,6
15021,7
15022,0
15023,0
15024,1
15025,7
15026,3
15027,7
15028,4
15029,7
15030,7
15031,6
15032,3
15033,8
15034,3
15035,1
15036,1
15037,6
15038,1
15039,4
15040,7
15041,7
15042,3
15043,7
15044,7
15045,4
15046,7
15047,0
15048,3
15049,0
15050,0
15051,8
15052,6
15053,1
15054,0
15055,8
15056,3
15057,3
15058,6
15059,6
15060,8
15061,1
15062,3
15063,3
15064,3
15065,3
15066,3
15067,6
15068,7
15069,3
15070,6
15071,7
15072,3
15073,4
15074,6
15075,6
15076,7
15077,7
15078,8
15079,6
15080,7
15081,3
15082,7
15083,7
15084,8
15085,1
15086,7
15087,8
15088,1
15089,6
15090,4
15091,3
15092,6
15093,6
15094,8
15095,8
15096,6
15097,1
15098,7
15099,8
15100,7
15101,6
15102,3
15103,7
15104,3
15105,7
15106,1
15107,0
15108,8
15109,3
15110,8
15111,3
15112,3
15113,0
15114,6
15115,1
15116,1
15117,4
15118,0
15119,7
15120,1
15121,1
15122,7
15123,8
15124,7
15125,1
15126,1
15127,3
15128,3
15129,7
15130,7
15131,6
15132,1
15133,8
15134,3
15135,8
15136,8
15137,4
15138,4
15139,6
15140,1
15141,7
15142,6
15143,7
15144,7
15145,6
15146,6
15147,6
15148,7
15149,1
15150,7
15151,7
15152,1
15153,6
15154,6
15155,1
15156,3
15157,7
15158,1
15159,3
15160,7
15161,3
15162,7
15163,8
15164,7
15165,6
15166,7
15167,0
15168,6
15169,4
15170,8
15171,1
15172,7
15173,6
15174,7
15175,3
15176,3
15177,7
15178,4
15179,3
15180,7
15181,3
15182,7
15183,7
15184,6
15185,8
15186,8
15187,3
15188,1
15189,8
15190,3
15191,6
15192,8
15193,7
15194,6
15195,4
15196,8
15197,3
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,0
15205,3
15206,7
15207,3
15208,3
15209,6
15210,4
15211,3
15212,1
15213,3
15214,8
15215,3
15216,3
15217,1
15218,7
15219,6
15220,0
15221,8
15222,0
15223,1
15224,3
15225,7
15226,1
15227,3
15228,7
15229,7
15230,8
15231,0
15232,6
15233,7
15234,7
15235,6
15236,8
15237,6
15238,0
15239,7
15240,1
15241,6
15242,3
15243,1
15244,6
15245,4
15246,3
15247,8
15248,7
15249,3
15250,3
15251,0
15252,7
15253,4
15254,7
15255,6
15256,3
15257,4
15258,3
15259,7
15260,6
15261,8
15262,6
15263,6
15264,6
15265,1
15266,1
15267,6
15268,6
15269,8
15270,8
15271,3
15272,3
15273,7
15274,7
15275,0
15276,3
15277,1
15278,3
15279,3
15280,3
15281,3
15282,4
15283,3
15284,6
15285,7
15286,6
15287,0
15288,8
15289,7
15290,7
15291,0
15292,1
15293,3
15294,1
15295,1
15296,1
15297,4
15298,0
15299,7
15300,7
15301,0
15302,3
15303,4
15304,7
15305,8
15306,7
15307,4
15308,3
15309,1
15310,8
15311,8
15312,1
15313,4
15314,1
15315,0
15316,1
15317,6
15318,6
15319,1
15320,6
15321,1
15322,7
15323,1
15324,7
15325,0
15326,3
15327,7
15328,7
15329,4
15330,4
15331,0
15332,7
15333,8
15334,0
15335,1
15336,1
15337,1
15338,7
15339,7
15340,1
15341,3
15342,6
15343,4
15344,6
15345,4
15346,6
15347,7
15348,7
15349,1
15350,3
15351,3
15352,6
15353,7
15354,6
15355,1
15356,7
15357,1
15358,7
15359,7
15360,6
15361,7
15362,8
15363,1
15364,6
15365,3
15366,1
15367,7
15368,3
15369,7
15370,7
15371,7
15372,4
15373,6
15374,6
15375,1
15376,7
15377,8
15378,4
15379,4
15380,1
15381,3
15382,8
15383,4
15384,6
15385,8
15386,3
15387,7
15388,0
15389,6
15390,8
15391,7
15392,1
15393,3
15394,0
15395,6
15396,6
15397,1
15398,7
15399,7
15400,7
15401,3
15402,3
15403,1
15404,8
15405,1
15406,6
15407,3
15408,4
15409,0
15410,6
15411,4
15412,3
15413,6
15414,1
15415,6
15416,7
15417,3
15418,1
15419,7
15420,7
15421,3
15422,7
15423,7
15424,1
15425,3
15426,3
15427,1
15428,3
15429,3
15430,6
15431,7
15432,1
15433,8
15434,7
15435,1
15436,3
15437,4
15438,0
15439,4
15440,7
15441,7
15442,0
15443,7
15444,6
15445,7
15446,0
15447,3
15448,3
15449,7
15450,0
15451,3
15452,3
15453,3
15454,1
15455,8
15456,7
15457,0
15458,3
15459,4
15460,7
15461,6
15462,7
15463,6
15464,7
15465,7
15466,7
15467,1
15468,7
15469,1
15470,7
15471,6
15472,0
15473,6
15474,8
15475,3
15476,7
15477,4
15478,7
15479,0
15480,6
15481,3
15482,0
15483,4
15484,3
15485,6
15486,0
15487,6
15488,3
15489,3
15490,7
15491,1
15492,7
15493,6
15494,1
15495,4
15496,0
15497,7
15498,1
15499,7
15500,3
15501,1
15502,0
15503,6
15504,7
15505,6
15506,6
15507,3
15508,3
15509,7
15510,3
15511,3
15512,7
15513,0
15514,8
15515,7
15516,8
15517,7
15518,3
15519,1
15520,3
15521,3
15522,7
15523,3
15524,1
15525,3
15526,7
15527,7
15528,1
15529,4
15530,7
15531,3
15532,1
15533,3
15534,6
15535,4
15536,4
15537,3
15538,1
15539,8
15540,6
15541,8
15542,7
15543,6
15544,8
15545,3
15546,1
15547,7
15548,3
15549,7
15550,1
15551,6
15552,7
15553,3
15554,1
15555,7
15556,0
15557,7
15558,6
15559,7
15560,8
15561,6
15562,3
15563,1
15564,7
15565,8
15566,3
15567,1
15568,6
15569,3
15570,7
15571,7
15572,6
15573,6
15574,7
15575,7
15576,4
15577,1
15578,7
15579,7
15580,4
15581,6
15582,7
15583,7
15584,7
15585,6
15586,3
15587,3
15588,6
15589,7
15590,7
15591,6
15592,4
15593,1
15594,1
15595,4
15596,4
15597,3
15598,1
15599,6
15600,3
15601,7
15602,7
15603,7
15604,6
15605,7
15606,1
15607,6
15608,7
15609,1
15610,3
15611,7
15612,7
15613,1
15614,8
15615,4
15616,3
15617,4
15618,7
15619,6
15620,1
15621,4
15622,6
15623,6
15624,8
15625,7
15626,4
15627,3
15628,3
15629,7
15630,4
15631,8
15632,3
15633,7
15634,7
15635,3
15636,6
15637,3
15638,1
15639,3
15640,4
15641,6
15642,6
15643,6
15644,3
15645,6
15646,6
15647,8
15648,3
15649,3
15650,3
15651,0
15652,4
15653,3
15654,3
15655,1
15656,6
15657,7
15658,3
15659,3
15660,0
15661,7
15662,6
15663,7
15664,6
15665,1
15666,7
15667,7
15668,3
15669,8
15670,8
15671,6
15672,6
15673,3
15674,3
15675,3
15676,7
15677,3
15678,0
15679,7
15680,1
15681,6
15682,3
15683,1
15684,1
15685,3
15686,3
15687,4
15688,0
15689,3
15690,3
15691,1
15692,3
15693,3
15694,1
15695,7
15696,8
15697,7
15698,7
15699,7
15700,7
15701,1
15702,8
15703,3
15704,4
15705,7
15706,8
15707,4
15708,8
15709,3
15710,3
15711,8
15712,4
15713,4
15714,3
15715,3
15716,6
15717,1
15718,4
15719,4
15720,3
15721,3
15722,1
15723,1
15724,0
15725,7
15726,1
15727,3
15728,4
15729,3
15730,0
15731,1
15732,1
15733,7
15734,6
15735,1
15736,3
15737,6
15738,1
15739,1
15740,3
15741,7
15742,0
15743,8
15744,6
15745,7
15746,1
15747,3
15748,0
15749,3
15750,3
15751,7
15752,1
15753,3
15754,7
15755,3
15756,0
15757,3
15758,3
15759,3
15760,4
15761,3
15762,4
15763,4
15764,4
15765,1
15766,1
15767,1
15768,8
15769,1
15770,1
15771,4
15772,3
15773,8
15774,0
15775,7
15776,6
15777,6
15778,8
15779,1
15780,7
15781,3
15782,3
15783,6
15784,8
15785,4
15786,1
15787,6
15788,0
15789,3
15790,7
15791,6
15792,7
15793,8
15794,3
15795,7
15796,7
15797,8
15798,7
15799,6
15800,1
15801,3
15802,3
15803,7
15804,3
15805,3
15806,0
15807,8
15808,7
15809,1
15810,3
15811,0
15812,0
15813,6
15814,7
15815,4
15816,1
15817,7
15818,8
15819,3
15820,1
15821,4
15822,7
15823,7
15824,6
15825,1
15826,1
15827,0
15828,7
15829,0
15830,3
15831,3
15832,6
15833,7
15834,0
15835,1
15836,4
15837,6
15838,3
15839,1
15840,0
15841,7
15842,3
15843,3
15844,7
15845,0
15846,0
15847,6
15848,3
15849,7
15850,8
15851,7
15852,3
15853,3
15854,7
15855,4
15856,3
15857,3
15858,3
15859,7
15860,1
15861,6
15862,1
15863,8
15864,7
15865,3
15866,7
15867,6
15868,6
15869,4
15870,3
15871,8
15872,1
15873,4
15874,6
15875,7
15876,7
15877,3
15878,7
15879,7
15880,7
15881,6
15882,4
15883,3
15884,7
15885,4
15886,7
15887,1
15888,6
15889,6
15890,6
15891,6
15892,8
15893,4
15894,1
15895,3
15896,3
15897,3
15898,8
15899,3
15900,1
15901,6
15902,3
15903,3
15904,3
15905,6
15906,1
15907,7
15908,7
15909,7
15910,3
15911,0
15912,8
15913,7
15914,7
15915,3
15916,4
15917,7
15918,3
15919,1
15920,6
15921,6
15922,8
15923,3
15924,1
15925,4
15926,6
15927,6
15928,4
15929,7
15930,3
15931,1
15932,6
15933,6
15934,6
15935,7
15936,3
15937,3
15938,4
15939,0
15940,3
15941,4
15942,3
15943,0
15944,1
15945,6
15946,6
15947,1
15948,0
15949,7
15950,3
15951,8
15952,3
15953,3
15954,8
15955,8
15956,7
15957,0
15958,3
15959,7
15960,4
15961,3
15962,7
15963,1
15964,8
15965,6
15966,3
15967,8
15968,8
15969,3
15970,6
15971,7
15972,4
15973,3
15974,3
15975,3
15976,7
15977,4
15978,1
15979,6
15980,3
15981,7
15982,6
15983,3
15984,3
15985,1
15986,3
15987,7
15988,6
15989,6
15990,7
15991,7
15992,1
15993,1
15994,6
15995,7
15996,3
15997,6
15998,4
15999,8
16000,8
16001,7
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,7
16009,6
16010,6
16011,3
16012,7
16013,4
16014,6
16015,3
16016,7
16017,4
16018,7
16019,8
16020,6
16021,1
16022,7
16023,1
16024,6
16025,0
16026,4
16027,7
16028,4
16029,8
16030,7
16031,7
16032,3
16033,3
16034,3
16035,7
16036,6
16037,7
16038,8
16039,6
16040,3
16041,3
16042,7
16043,7
16044,1
16045,1
16046,7
16047,3
16048,3
16049,1
16050,6
16051,1
16052,0
16053,0
16054,3
16055,7
16056,1
16057,1
16058,3
16059,0
16060,3
16061,4
16062,1
16063,6
16064,4
16065,8
16066,0
16067,7
16068,7
16069,3
16070,1
16071,6
16072,3
16073,6
16074,1
16075,6
16076,7
16077,0
16078,3
16079,6
16080,7
16081,3
16082,1
16083,1
16084,1
16085,7
16086,8
16087,6
16088,7
16089,7
16090,7
16091,7
16092,7
16093,3
16094,6
16095,0
16096,4
16097,8
16098,7
16099,3
16100,1
16101,8
16102,3
16103,7
16104,8
16105,0
16106,3
16107,7
16108,6
16109,8
16110,6
16111,6
16112,0
16113,6
16114,7
16115,0
16116,0
16117,3
16118,7
16119,1
16120,7
16121,1
16122,1
16123,4
16124,1
16125,1
16126,3
16127,3
16128,8
16129,3
16130,8
16131,3
16132,6
16133,4
16134,7
16135,1
16136,3
16137,7
16138,1
16139,1
16140,7
16141,8
16142,7
16143,1
16144,3
16145,0
16146,3
16147,7
16148,8
16149,6
16150,6
16151,1
16152,7
16153,7
16154,6
16155,1
16156,7
16157,4
16158,3
16159,6
16160,1
16161,7
16162,3
16163,7
16164,7
16165,6
16166,7
16167,1
16168,1
16169,7
16170,3
16171,7
16172,6
16173,7
16174,3
16175,6
16176,6
16177,4
16178,6
16179,6
16180,1
16181,3
16182,4
16183,6
16184,7
16185,0
16186,7
16187,1
16188,4
16189,1
16190,7
16191,8
16192,7
16193,8
16194,8
16195,0
16196,1
16197,6
16198,1
16199,7
16200,4
16201,7
16202,3
16203,3
16204,3
16205,3
16206,1
16207,0
16208,6
16209,7
16210,7
16211,1
16212,1
16213,8
16214,6
16215,1
16216,7
16217,6
16218,4
16219,0
16220,6
16221,3
16222,1
16223,3
16224,8
16225,4
16226,4
16227,8
16228,3
16229,3
16230,6
16231,1
16232,3
16233,7
16234,4
16235,4
16236,7
16237,6
16238,4
16239,8
16240,3
16241,3
16242,7
16243,7
16244,3
16245,3
16246,3
16247,7
16248,0
16249,7
16250,7
16251,7
16252,1
16253,6
16254,8
16255,7
16256,1
16257,4
16258,7
16259,7
16260,6
16261,1
16262,4
16263,7
16264,7
16265,0
16266,7
16267,4
16268,6
16269,7
16270,3
16271,3
16272,7
16273,7
16274,3
16275,7
16276,7
16277,0
16278,7
16279,7
16280,0
16281,3
16282,4
16283,3
16284,1
16285,8
16286,3
16287,7
16288,1
16289,3
16290,6
16291,3
16292,6
16293,8
16294,6
16295,7
16296,7
16297,7
16298,7
16299,7
16300,4
16301,1
16302,0
16303,6
16304,1
16305,6
16306,3
16307,1
16308,1
16309,8
16310,8
16311,4
16312,3
16313,7
16314,6
16315,6
16316,6
16317,4
16318,7
16319,0
16320,3
16321,0
16322,7
16323,6
16324,1
16325,4
16326,7
16327,1
16328,7
16329,8
16330,1
16331,6
16332,0
16333,3
16334,3
16335,6
16336,6
16337,1
16338,6
16339,1
16340,3
16341,3
16342,3
16343,0
16344,6
16345,3
16346,3
16347,7
16348,7
16349,3
16350,3
16351,3
16352,7
16353,1
16354,1
16355,8
16356,3
16357,1
16358,6
16359,3
16360,0
16361,6
16362,8
16363,0
16364,0
16365,8
16366,3
16367,3
16368,1
16369,1
16370,1
16371,8
16372,6
16373,4
16374,3
16375,1
16376,7
16377,7
16378,8
16379,7
16380,1
16381,8
16382,8
16383,4
16384,6
16385,1
16386,8
16387,8
16388,3
16389,3
16390,0
16391,0
16392,3
16393,6
16394,7
16395,4
16396,7
16397,1
16398,6
16399,1
16400,3
16401,1
16402,7
16403,4
16404,6
16405,4
16406,6
16407,3
16408,4
16409,7
16410,6
16411,4
16412,7
16413,3
16414,1
16415,7
16416,3
16417,7
16418,7
16419,3
16420,4
16421,7
16422,6
16423,0
16424,4
16425,8
16426,3
16427,0
16428,6
16429,4
16430,8
16431,1
16432,7
16433,3
16434,0
16435,7
16436,7
16437,0
16438,3
16439,3
16440,1
16441,1
16442,1
16443,7
16444,7
16445,3
16446,6
16447,8
16448,7
16449,6
16450,7
16451,6
16452,3
16453,1
16454,7
16455,0
16456,3
16457,6
16458,8
16459,1
16460,0
16461,4
16462,3
16463,7
16464,6
16465,3
16466,0
16467,7
16468,3
16469,3
16470,8
16471,7
16472,3
16473,3
16474,3
16475,6
16476,1
16477,6
16478,6
16479,7
16480,4
16481,6
16482,0
16483,6
16484,6
16485,1
16486,7
16487,1
16488,7
16489,0
16490,3
16491,8
16492,1
16493,3
16494,3
16495,7
16496,7
16497,0
16498,8
16499,4
16500,0
16501,1
16502,7
16503,1
16504,6
16505,3
16506,3
16507,3
16508,7
16509,3
16510,6
16511,6
16512,0
16513,6
16514,7
16515,4
16516,6
16517,7
16518,3
16519,1
16520,8
16521,1
16522,7
16523,7
16524,6
16525,3
16526,6
16527,0
16528,3
16529,0
16530,3
16531,7
16532,1
16533,3
16534,1
16535,7
16536,7
16537,3
16538,8
16539,1
16540,1
16541,3
16542,7
16543,7
16544,1
16545,4
16546,0
16547,7
16548,7
16549,1
16550,3
16551,7
16552,7
16553,4
16554,0
16555,3
16556,6
16557,3
16558,7
16559,6
16560,6
16561,8
16562,3
16563,1
16564,4
16565,3
16566,1
16567,4
16568,3
16569,4
16570,0
16571,3
16572,6
16573,8
16574,3
16575,3
16576,8
16577,8
16578,4
16579,7
16580,6
16581,3
16582,8
16583,3
16584,4
16585,1
16586,7
16587,6
16588,1
16589,7
16590,3
16591,7
16592,0
16593,3
16594,1
16595,7
16596,3
16597,7
16598,7
16599,1
16600,1
16601,6
16602,8
16603,7
16604,6
16605,7
16606,6
16607,7
16608,3
16609,4
16610,7
16611,4
16612,1
16613,4
16614,6
16615,8
16616,7
16617,3
16618,3
16619,3
16620,7
16621,7
16622,6
16623,3
16624,4
16625,1
16626,6
16627,3
16628,3
16629,0
16630,7
16631,6
16632,7
16633,8
16634,1
16635,4
16636,3
16637,1
16638,6
16639,0
16640,3
16641,7
16642,3
16643,7
16644,3
16645,3
16646,0
16647,0
16648,4
16649,3
16650,1
16651,7
16652,1
16653,1
16654,1
16655,4
16656,8
16657,3
16658,7
16659,1
16660,3
16661,0
16662,8
16663,7
16664,8
16665,7
16666,6
16667,7
16668,0
16669,8
16670,3
16671,3
16672,7
16673,0
16674,3
16675,3
16676,7
16677,3
16678,3
16679,8
16680,3
16681,6
16682,7
16683,7
16684,3
16685,1
16686,3
16687,4
16688,7
16689,1
16690,4
16691,6
16692,1
16693,3
16694,3
16695,8
16696,7
16697,3
16698,1
16699,0
16700,0
16701,7
16702,3
16703,6
16704,8
16705,3
16706,1
16707,7
16708,7
16709,3
16710,3
16711,8
16712,4
16713,3
16714,3
16715,0
16716,3
16717,8
16718,3
16719,3
16720,7
16721,7
16722,6
16723,4
16724,6
16725,1
16726,0
16727,7
16728,3
16729,6
16730,7
16731,3
16732,3
16733,1
16734,7
16735,7
16736,3
16737,6
16738,6
16739,3
16740,8
16741,6
16742,4
16743,6
16744,1
16745,8
16746,1
16747,7
16748,4
16749,6
16750,6
16751,6
16752,7
16753,4
16754,3
16755,6
16756,7
16757,3
16758,8
16759,7
16760,8
16761,8
16762,4
16763,8
16764,0
16765,7
16766,6
16767,4
16768,3
16769,3
16770,4
16771,0
16772,1
16773,3
16774,6
16775,4
16776,7
16777,8
16778,1
16779,3
16780,8
16781,1
16782,0
16783,7
16784,1
16785,3
16786,4
16787,7
16788,4
16789,7
16790,3
16791,7
16792,3
16793,1
16794,1
16795,6
16796,6
16797,8
16798,3
16799,8
16800,6
16801,1
16802,1
16803,0
16804,4
16805,6
16806,3
16807,8
16808,6
16809,6
16810,8
16811,3
16812,1
16813,7
16814,7
16815,4
16816,7
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,1
16824,1
16825,1
16826,6
16827,3
16828,1
16829,8
16830,6
16831,1
16832,7
16833,0
16834,8
16835,6
16836,8
16837,1
16838,4
16839,7
16840,3
16841,7
16842,0
16843,8
16844,7
16845,8
16846,1
16847,3
16848,7
16849,6
16850,6
16851,6
16852,4
16853,6
16854,4
16855,3
16856,4
16857,1
16858,8
16859,3
16860,6
16861,3
16862,4
16863,7
16864,1
16865,7
16866,1
16867,0
16868,4
16869,4
16870,6
16871,4
16872,6
16873,0
16874,0
16875,3
16876,0
16877,1
16878,6
16879,0
16880,3
16881,7
16882,3
16883,0
16884,7
16885,7
16886,7
16887,7
16888,3
16889,1
16890,6
16891,7
16892,1
16893,3
16894,6
16895,3
16896,3
16897,0
16898,3
16899,3
16900,8
16901,7
16902,0
16903,6
16904,8
16905,0
16906,7
16907,7
16908,1
16909,3
16910,3
16911,3
16912,3
16913,7
16914,0
16915,1
16916,1
16917,3
16918,0
16919,1
16920,7
16921,3
16922,6
16923,4
16924,7
16925,7
